local_key,listingId,bedrooms,bathrooms,price,daysOnMarket,interestLevel
123158,6891881,1,1,3340,321,1
93032,6814943,1,1,2895,338,2
22047,7128296,1,1,2695,270,1
49066,7030519,3,1,2500,292,1
28625,7213496,1,1,2925,254,1
5731,7232395,3,1,4550,250,1
38701,7149370,1,1,1995,267,3
57320,7010450,2,1,4200,296,1
8215,7154397,3,2,5350,266,2
69529,7009522,2,2,4995,296,1
161,7106145,3,2,2850,276,3
35764,7189292,2,1,3600,258,1
62709,6955082,0,1,3450,307,1
58052,6959042,3,2,4600,307,1
120442,6883364,1,1,2600,324,2
104015,6842224,2,1,2495,332,1
79416,7015578,1,1,3860,295,1
64994,7067395,3,2,3900,285,1
103770,6838200,0,1,2700,333,1
9485,7123129,2,1,2950,271,2
16035,7195080,3,1,2895,258,1
58215,7044334,2,2,3500,290,3
97483,6870637,1,1,2195,326,1
96652,6904879,3,3,13995,319,1
63237,7058938,2,1,2995,286,2
92346,6889279,1,1,3300,322,1
116867,6842354,0,1,2350,332,1
101359,6860183,0,1,3075,328,1
104046,6861471,2,2,5695,328,1
51959,7056463,1,1,3595,286,1
114124,6820650,0,1,2200,336,1
109937,6864284,0,1,2821,327,2
76937,7012664,3,1,4995,296,2
58679,7070423,1,1,4990,284,1
94259,6896211,3,2,11500,321,1
91743,6891068,3,2,3995,322,1
92408,6854976,1,1,2825,329,1
47405,6999824,1,1,3150,298,2
42570,7188849,1,1,2500,258,2
27419,7222108,0,1,2275,252,1
78261,7016207,0,1,2295,295,1
51641,7027889,1,1,3200,292,1
23000,7092213,2,1,2475,278,2
56757,7001118,3,2,4531,298,1
36164,7145020,3,2,3395,267,2
101872,6918605,3,1,2400,316,2
52931,7042380,0,1,2200,290,2
83993,6838269,2,1,4950,333,3
121697,6884935,1,1,3695,323,1
73874,7027991,0,1,1900,292,1
15889,7172306,1,1,2700,263,1
7058,7190655,3,1,2900,258,1
27376,7110977,3,1,14799,275,1
21351,7171388,1,1,1800,263,3
32782,7114114,0,1,1850,274,2
73817,7065461,2,1,3456,285,2
43641,7002344,1,1,2395,298,1
92708,6893462,0,1,2717,321,1
54532,6986198,1,1,2845,301,1
26830,7203309,2,1,2525,256,3
14249,7191394,2,1,3400,258,2
93257,6903601,1,1,3450,319,1
7497,7153789,1,1,4199,266,1
77555,6986453,3,1,4308,301,1
11474,7224777,2,1,1950,251,1
84744,6831096,2,1,3800,334,3
97256,6826234,2,1,1838,335,3
105914,6835599,0,1,2350,333,1
4219,7224330,1,1,4295,251,1
74582,6991730,3,1,3500,300,1
84162,6948384,2,1,3495,310,3
106920,6930156,1,1,3600,313,1
46879,6976272,2,1,2800,304,3
96872,6934192,1,1,3230,313,1
118464,6841427,2,1,2750,332,1
18618,7216628,2,1,3695,254,1
93237,6938183,1,1,3200,312,2
73583,7004300,1,1,2195,297,1
79853,7020609,1,1,2500,293,1
35664,7229971,3,1,6595,250,1
27053,7175841,2,1,3600,262,1
87634,6875836,1,1,2150,325,2
1846,7129556,3,1,4095,270,1
17317,7147111,2,1,2250,267,2
15111,7179280,1,1,1950,261,1
80612,6996022,0,1,2890,299,1
121974,6841124,0,1,1195,332,1
88967,6822215,0,1,2850,336,3
118601,6883049,1,1,5730,324,1
66769,7023194,2,1,4550,293,1
122338,6859624,1,1,1800,328,1
59418,7007586,1,1,3750,297,1
57845,7034591,2,1,3300,291,1
116960,6870584,2,2,6195,326,1
4262,7141172,0,1,2450,268,3
120524,6846880,1,1,2695,331,1
22521,7140196,1,1,3350,268,1
101408,6921218,1,1,3175,315,1
35200,7228025,2,2,11750,250,1
44254,7042970,1,1,2695,290,1
103190,6895206,3,1,6000,321,2
63413,7062707,1,1,3725,285,1
73994,7076735,0,1,1850,283,2
55643,7071860,2,1,3250,284,3
8583,7170256,1,1,4000,263,1
18804,7195694,3,1,4000,258,2
53586,7032625,0,1,2495,292,2
412,7132195,3,1,5000,270,1
95277,6833689,1,1,4350,334,1
37142,7209396,1,1,2500,255,1
42693,7107665,1,1,3444,275,1
94597,6900914,2,1,3600,320,1
90257,6844596,0,1,2000,332,2
90177,6939571,1,1,2300,311,1
33994,7096244,0,1,2300,277,2
30425,7143607,1,1,3850,268,1
84302,6920205,3,2,4380,316,2
108218,6843066,2,2,4100,332,1
71843,6979685,2,1,3400,303,2
86169,6846561,1,1,4895,331,1
68237,6957750,1,1,3200,307,1
119510,6842521,1,1,2995,332,1
36303,7167979,1,1,2950,263,1
40173,7224558,2,1,3300,251,1
105350,6860517,2,1,3400,328,2
23557,7173523,1,1,4000,263,1
108201,6913036,1,1,3095,318,1
56617,6989037,1,1,3095,300,1
85889,6879817,0,1,2200,325,1
78577,6995456,2,1,2400,299,3
39921,7119474,3,2,5300,272,1
103921,6906183,0,1,2100,319,1
76399,6996042,1,1,2800,299,2
26657,7115318,2,1,2995,273,1
122119,6906259,1,1,2795,319,2
68547,7080469,2,1,5000,282,1
38975,7138253,3,3,15500,268,1
40220,7203927,2,1,3250,256,1
87225,6828328,3,2,4475,334,1
87216,6895850,4,1,6000,321,2
118765,6908917,1,1,2625,319,2
89577,6894600,0,1,3200,321,1
99103,6926168,1,1,2300,314,1
62066,6954062,2,1,3139,308,2
63739,7011854,3,1,4000,296,1
120960,6867907,1,1,2950,327,1
32280,7202144,1,1,2275,257,2
78858,7004921,1,1,3395,297,2
95017,6875761,0,1,2400,325,2
110629,6867765,1,1,2000,327,1
96604,6884808,1,1,2900,324,1
84271,6932616,1,1,1995,313,2
116151,6840531,2,1,2899,333,2
24767,7212004,3,1,2400,255,3
92245,6841186,2,1,2965,332,1
74360,6979280,1,1,3190,303,1
47188,7042898,0,0,2150,290,1
74245,7068558,2,1,2495,284,1
116950,6873893,2,2,1850,326,3
5563,7186031,4,4,16800,259,1
59977,7041037,1,1,4750,290,1
73089,6977580,1,1,3650,303,1
95826,6944237,2,2,4500,310,1
85792,6914348,1,1,3595,317,1
42584,7094724,2,1,3695,277,1
44453,7063701,1,1,2800,285,1
66958,7073642,2,3,11600,283,1
4681,7127505,4,2,3300,271,1
106239,6876397,0,1,1925,325,1
63487,6960775,2,1,2100,307,2
101042,6940346,1,1,3690,311,1
113092,6885343,1,1,3595,323,1
20186,7217328,2,1,2500,254,3
111454,6892769,3,2,5400,321,1
69056,6984924,2,1,3200,301,2
78793,6972221,1,1,2400,304,1
42283,7115448,2,1,2400,273,3
100317,6886430,1,1,3600,323,1
69941,6976860,0,1,3300,303,1
17767,7190520,0,1,2500,258,1
119962,6884368,2,1,3750,324,1
27843,7102164,2,2,5995,276,1
100433,6853927,1,1,2769,330,2
8468,7210783,1,1,1899,255,3
82678,6974894,3,1,5200,304,1
113976,6881043,1,1,1645,324,1
27351,7101793,0,1,2967,276,1
29494,7201615,2,1,3150,257,1
114327,6862062,4,1,5795,328,2
38053,7119854,1,1,3050,272,1
84410,6906262,3,2,5895,319,1
70107,7008269,0,1,2295,297,2
120056,6820134,1,1,3125,336,1
29072,7202888,1,1,1525,256,1
122172,6945266,0,1,2250,310,1
123321,6934037,0,1,3395,313,1
117014,6884801,1,1,3550,324,1
98866,6857213,4,3,11955,328,1
38790,7095971,2,2,4500,277,2
15961,7119389,2,2,3995,272,1
116075,6812711,1,1,3595,338,1
79235,7035899,1,1,2875,291,1
36036,7219206,0,1,2750,253,1
65432,7026651,1,1,3500,293,1
82782,6923573,2,1,2995,315,1
3668,7189034,3,2,5500,258,1
31748,7087755,1,1,2795,278,1
80480,7065683,3,3,12000,285,1
102338,6947256,3,1,3150,310,2
116017,6903199,1,1,2300,320,2
1020,7162304,3,2,5800,264,1
93938,6840857,1,1,4350,333,1
35628,7217100,3,1,3600,254,1
27873,7163569,1,1,2050,264,1
5969,7160797,1,1,1895,265,2
106023,6912523,3,1,3495,318,1
86787,6906296,3,3,11750,319,1
90984,6912341,1,1,2800,318,1
87870,6821828,0,1,1675,336,2
17148,7119556,0,1,2550,272,2
113626,6822113,1,1,1750,336,3
54113,6971163,0,1,2200,305,1
100598,6812831,2,1,2999,338,3
97057,6857028,2,1,2950,328,1
109216,6816016,2,2,4109,338,2
22113,7175727,2,1,3500,262,1
12880,7131405,0,1,2600,270,1
31773,7106056,1,1,1775,276,1
89197,6895614,2,1,4000,321,2
97820,6931863,1,1,2195,313,2
121205,6835368,1,1,3265,334,1
85952,6843980,0,1,2475,332,2
81558,7046777,2,1,3634,289,1
7395,7154772,3,1,4325,266,1
79720,7067653,1,1,1500,284,1
47575,7008029,2,1,3000,297,1
15559,7216146,2,1,3125,254,2
68327,7046687,2,1,2850,289,1
12786,7140780,2,1,2500,268,3
80968,6962491,2,1,3400,306,1
69393,7005602,3,3,12500,297,1
99080,6873456,2,1,2700,326,2
622,7234398,1,1,2650,250,1
69548,7014782,0,1,2500,295,1
93317,6938969,3,1,3800,312,2
68142,7063878,3,1,5100,285,1
112901,6876645,1,1,1500,325,2
86401,6920468,2,2,4495,316,1
16784,7224169,1,1,2350,251,2
47334,7012831,2,1,4600,296,1
36566,7233332,4,2,4950,250,3
99536,6933190,2,1,2740,313,1
100348,6900832,2,2,5200,320,1
83675,6887886,1,1,2000,323,2
91421,6901268,3,2,3700,320,1
72502,6971519,2,1,3190,305,1
35403,7200706,1,1,3395,257,1
38045,7126738,2,2,5530,271,1
15306,7093795,0,1,1990,278,3
93195,6915298,1,1,3050,317,1
41631,7140704,3,3,10000,268,1
7361,7119849,1,1,4500,272,1
92897,6875404,2,1,5169,325,1
113893,6918004,0,1,2600,316,2
52250,7027005,0,1,1900,292,2
112382,6815678,4,3,7500,338,1
11469,7130353,3,2,2800,270,1
96568,6851370,1,1,2299,330,2
30016,7187004,0,1,2695,258,1
36380,7231703,2,1,3500,250,1
60207,6980294,3,1,3450,303,2
16506,7205940,3,2,2500,256,1
112921,6921942,5,3,9000,315,1
95419,6822893,2,2,6078,335,1
10219,7168350,3,2,3150,263,2
121923,6828425,1,1,2905,334,1
91558,6838564,2,1,1850,333,1
4125,7119816,1,1,3650,272,1
66308,7014052,1,1,3200,296,1
36011,7130535,0,1,2450,270,1
49547,7029804,0,1,2395,292,1
27035,7152955,1,0,2395,267,1
10605,7125201,3,1,3900,271,2
79596,6978866,1,1,2195,303,3
78190,7049549,3,2,4950,289,1
78205,7031094,0,1,1900,292,2
35793,7230850,4,2,5900,250,1
12670,7150932,2,1,1875,267,1
58633,7029473,2,1,4600,292,1
9907,7118146,1,1,2495,272,1
29364,7172121,3,2,3850,263,1
82712,7081188,1,1,1750,281,1
7615,7178244,1,1,3400,262,1
75134,7011868,2,1,2400,296,1
60978,7069680,1,1,3100,284,1
19637,7106246,3,1,2900,275,1
85678,6862526,1,1,2475,328,1
101416,6825332,0,1,2446,335,2
34184,7139168,2,1,4026,268,1
35709,7141057,0,1,2525,268,1
66976,7005310,0,1,1825,297,1
76507,7075865,2,1,4900,283,1
34699,7192937,0,1,1600,258,2
34276,7171692,1,1,4200,263,1
62732,7063809,0,1,2200,285,2
80531,6972778,1,1,1875,304,2
69179,7034210,1,1,2900,291,1
23060,7099749,1,1,2900,277,1
40847,7144196,2,1,2775,268,1
104577,6849712,2,1,4600,331,1
103437,6921613,0,1,2775,315,2
119338,6934221,1,1,1550,313,3
46863,6956050,1,1,3295,307,1
20542,7174524,0,1,2448,262,1
82395,6968309,2,1,4400,305,1
92058,6930733,2,1,3400,313,1
39391,7192697,2,1,2795,258,1
18657,7216796,1,1,2575,254,1
20319,7224945,1,1,2000,251,3
80983,6979506,2,1,3300,303,2
117542,6850502,2,1,3800,331,1
8986,7161938,1,1,3200,264,1
70190,7003924,2,2,4845,297,1
14589,7105258,4,2,7000,276,1
9891,7091909,0,1,1900,278,3
107319,6842939,1,1,2800,332,2
14300,7144636,2,2,7495,267,1
83822,6924507,3,1,4700,314,1
29989,7106667,1,1,2900,275,1
112787,6869449,0,1,1850,326,1
3680,7138713,2,1,5200,268,1
112267,6929234,1,1,3535,313,1
19830,7159133,2,1,3150,265,1
31593,7157652,1,1,2150,265,1
109994,6827331,0,1,1775,335,2
44177,7072647,4,2,7500,284,3
69561,7018795,3,1,5550,294,1
48996,7030886,2,1,2850,292,2
35635,7191651,1,1,3775,258,1
63400,6987862,3,2,12750,300,1
114846,6878355,0,1,1750,325,2
103507,6932999,1,1,2450,313,1
71712,7075018,2,1,4900,283,1
24428,7134760,1,1,3600,269,1
79443,7060547,2,1,3229,286,1
3641,7180931,1,1,2895,261,1
60640,7068218,1,1,3860,284,1
67586,7024225,1,1,2200,293,2
87069,6934753,1,1,2200,312,1
5983,7180376,2,1,3600,261,1
85590,6937323,1,1,3935,312,1
59553,7038756,3,2,4750,291,1
68060,7039043,2,1,3950,291,1
109574,6880274,2,1,2050,325,3
94903,6921320,1,1,2495,315,1
38785,7155732,3,1,2900,266,1
120920,6929890,1,1,3500,313,1
82851,6888846,1,1,2549,322,2
94626,6847821,1,1,3300,331,1
37133,7202647,0,1,1750,256,1
104883,6856567,1,1,1495,329,3
38143,7164377,3,2,6000,264,1
104307,6880168,1,1,3162,325,2
9663,7166485,1,1,3895,263,1
13217,7141322,3,2,5000,268,2
83378,6833167,1,1,1500,334,2
112681,6944861,2,2,6399,310,1
66857,7033311,2,1,5718,292,1
76700,7003933,2,1,2950,297,1
56276,6954772,0,1,2800,307,1
54035,7013394,4,2,5000,296,1
3342,7162095,2,2,3900,264,1
45607,6982017,1,1,2350,302,1
85544,6832591,1,1,2500,334,3
72922,7071381,0,1,2095,284,1
21537,7211940,1,1,1700,255,1
115817,6839221,2,1,3400,333,2
58748,7049901,2,2,4500,289,1
56692,7022973,2,1,3850,293,1
111517,6932604,2,1,3695,313,1
30634,7198482,1,1,3650,257,1
10609,7146389,3,2,5400,267,1
55188,6988225,0,1,3310,300,1
22633,7193669,1,1,3895,258,1
26271,7159528,1,1,2978,265,2
80924,6970266,4,2,3695,305,1
117892,6878924,4,2,5067,325,2
102473,7309872,2,1,3000,336,1
88662,6919731,0,1,3625,316,1
61581,7080833,1,1,5650,281,1
109448,6924829,2,1,3000,314,2
112389,6891770,1,1,3495,321,2
115701,6915136,1,1,2850,317,1
95702,6902685,0,1,2849,320,1
17094,7115832,0,1,2450,273,1
49250,7078999,2,1,3400,282,1
62378,6988567,2,1,3150,300,1
61932,7052248,1,1,5700,288,1
112231,6814731,1,1,2000,338,2
89022,6851695,1,1,1950,330,2
105740,6911853,3,1,3600,318,3
26681,7134705,2,1,2550,269,2
39745,7169625,2,2,2500,263,2
88900,6864493,1,1,3700,327,1
111962,6860728,2,2,35000,328,1
29459,7205500,1,1,3400,256,2
118429,6813180,0,1,2150,338,1
59349,7045242,0,1,1685,290,3
96201,6846140,2,1,2950,331,1
15226,7226282,2,1,2695,251,2
87472,6918845,1,2,5020,316,1
54564,7064896,2,1,3075,285,1
76459,7021430,1,1,1855,293,2
81045,7024081,4,3,20000,293,1
52322,7033622,2,1,2599,292,1
71698,7044693,3,1,3995,290,1
47290,7078911,1,1,2995,282,1
76934,7072634,2,1,3200,284,1
103029,6960754,1,1,3395,315,1
117801,6894942,0,1,2375,321,1
100737,6821744,0,1,2575,336,1
108898,6941232,0,1,2774,311,1
97678,6891823,1,1,3709,321,1
99988,6913833,1,1,4500,318,2
36191,7128292,0,1,2650,270,1
40489,7123060,0,1,2200,271,2
91641,6914048,3,1,5700,317,1
68948,7070749,1,1,5100,284,1
81985,6969666,1,1,3300,305,2
100885,6859150,3,2,7000,328,1
16593,7160093,2,1,3590,265,1
42890,7167736,1,1,4085,263,1
61720,7078701,2,1,2295,282,1
116417,6868678,1,1,2253,327,1
119422,6827380,2,1,1595,335,3
60628,7014245,4,2,4695,296,1
20183,7159155,3,2,4700,265,1
79349,6992176,2,2,4388,300,2
21335,7124699,3,2,5800,271,2
9484,7547424,2,1,2795,250,1
59631,6976123,2,2,6000,304,1
18117,7164735,0,1,1250,264,3
68672,7005311,2,2,1595,297,2
23307,7217762,3,1,3275,253,2
2188,7220582,2,2,7570,252,1
60767,6952775,3,2,4950,308,1
2204,7129064,1,2,3800,270,1
14353,7177165,1,1,3200,262,2
114785,6904196,0,1,2884,319,1
22628,7146560,0,1,2500,267,1
92352,6880760,2,1,3700,324,1
14382,7181990,2,1,2895,259,2
98818,6925899,1,1,2895,314,1
12153,7167878,3,1,3300,263,3
94106,6929364,0,1,2500,313,1
52352,7060036,0,1,1995,286,2
111897,6932714,2,2,6195,313,1
92393,6935690,2,1,4000,312,2
59297,7045481,0,1,2775,289,1
103400,6884806,0,1,2950,324,1
40421,7225668,3,1,4000,251,1
59198,6986713,3,1,4300,301,1
103136,6886842,2,1,3195,323,2
24198,7190419,2,2,6185,258,1
45609,7051834,1,1,4900,288,1
58791,7052166,1,1,4495,288,1
88872,6882715,2,1,2900,324,1
122789,6852505,1,1,3450,330,1
17064,7173109,2,1,3370,263,1
21731,7130446,0,1,3167,270,1
69682,6958499,0,1,2700,307,2
97838,6855389,1,1,2358,329,1
45667,6966102,3,1,3725,305,1
65290,6966999,1,1,3795,305,1
75644,6963610,1,1,1500,306,1
101849,6866594,1,1,2200,327,2
88354,6926620,1,1,2195,314,2
17357,7092612,4,1,5925,278,3
92297,6851798,1,1,2700,330,2
115192,6943501,0,1,2400,311,1
49037,6986918,0,1,2099,301,1
17568,7111854,2,1,4195,274,1
78873,7079571,2,1,3150,282,1
116085,6894407,2,1,4895,321,1
9232,7204094,3,3,5699,256,2
114076,6837403,0,1,1700,333,1
21215,7133674,0,1,3195,269,1
110192,6827557,3,1,4295,334,1
83649,6822993,1,1,3965,335,1
109334,6887091,1,1,2500,323,1
56837,7334733,2,1,2000,294,1
114069,6886338,3,3,6995,323,1
114436,7675946,3,2,7900,317,1
36560,7168939,2,1,1900,263,1
87978,6871528,0,0,2900,326,1
103608,6875236,0,1,3150,325,1
115408,6872548,0,1,3872,326,1
75447,7014963,0,1,1244,295,1
70327,7078339,0,1,1999,282,2
56510,7066305,2,1,3400,285,1
47534,7032082,2,1,2800,292,1
66443,6996160,2,2,4400,299,2
121103,6855957,1,1,3250,329,1
57974,6957747,2,2,6450,307,1
58167,7058800,1,1,3578,286,2
31310,7113090,0,1,1850,274,3
109291,6874389,2,1,1999,326,2
65745,7004541,2,1,2150,297,2
85532,6897756,2,1,3200,320,1
20614,7200103,1,2,4650,257,1
49964,7037438,2,2,4800,291,1
8722,7170491,2,1,2850,263,3
73617,6970419,1,1,4000,305,1
64294,7049931,4,2,7500,289,2
85639,6910848,1,1,3500,318,1
24509,7162508,2,2,2386,264,2
77198,7068866,4,2,8495,284,1
32909,7110085,1,1,3420,275,1
75638,6965584,1,1,2395,305,1
69660,7041167,3,1,4400,290,3
118194,6940037,2,1,1950,311,2
9059,7151569,1,1,4232,267,1
8805,7142555,1,1,2400,268,2
49378,7075404,3,1,15500,283,1
37632,7207239,1,1,4665,255,1
99702,6850649,4,2,2595,331,2
60155,7034051,0,1,2900,292,2
95337,6891996,1,1,4895,321,1
97102,6921750,0,1,2586,315,2
62829,6964390,1,1,4270,306,1
68013,6960271,0,1,1750,307,1
105469,6944461,0,1,2450,310,1
11292,7147958,0,1,2300,267,1
52589,7026922,0,1,3545,292,1
105317,6812993,1,1,1750,338,2
13333,7211870,0,1,2225,255,1
1030,7146503,1,1,2500,267,1
6253,7230957,1,1,3995,250,1
105526,6939164,3,2,4800,312,1
12574,7159012,3,2,5400,265,1
56063,7038177,0,1,1950,291,1
16892,7168027,1,1,2100,263,1
13792,7205698,2,1,2850,256,3
28823,7165793,1,1,2200,264,1
1590,7099429,0,1,2800,277,2
90036,6899706,2,1,2995,320,1
50917,6973975,1,1,1275,304,3
3623,7191402,1,1,2300,258,1
81399,7005040,1,1,3950,297,1
57638,6970831,2,2,4000,305,1
13382,7105531,2,1,2700,276,2
24340,7147550,0,0,3000,267,1
35926,7107194,2,1,1725,275,2
117229,6825174,1,1,2640,335,1
114425,6902021,1,1,3625,320,1
123248,6832285,2,1,3690,334,1
66692,6992393,1,1,4395,299,1
19263,7098249,2,2,4295,277,1
104227,6853807,3,1,3500,330,1
109297,6916663,1,1,2900,317,1
2610,7233532,4,3,5495,250,1
17791,7110104,1,1,2797,275,1
41277,7221161,1,1,4400,252,1
28125,7208240,3,1,2800,255,3
96361,6945279,1,1,3000,310,1
82312,7022416,1,1,3350,293,1
44730,6995407,2,2,3500,299,1
108249,6848690,1,1,3550,331,2
91212,6882759,2,1,2350,324,1
24873,7088307,1,1,1925,278,2
62598,6964808,4,0,5995,306,2
89979,6916604,1,1,2250,317,1
31819,7162092,2,2,8290,264,1
89220,6873534,2,1,3050,326,3
88328,6891115,0,1,1750,322,3
77180,6998051,1,1,950,298,3
94814,6877425,2,1,3650,325,2
107489,6915826,1,1,2725,317,1
122201,6834535,2,1,2200,334,1
110459,6881158,1,1,4395,324,1
78776,7007507,2,1,2965,297,1
14236,7100922,1,1,3300,276,1
116640,6867618,1,1,3500,327,1
92388,6940126,2,1,2695,311,2
13394,7204205,2,2,6495,256,1
119386,6846115,1,1,3495,331,1
16207,7202633,3,1,2300,256,1
1603,7088595,1,1,2975,278,1
104868,6869112,2,1,3200,327,1
16545,7189623,2,2,7500,258,1
12430,7173762,1,1,3490,263,1
57140,7012682,0,1,2690,296,1
93091,6913343,3,1,4500,318,1
49062,6961877,1,1,3100,306,1
110001,6826111,0,1,2500,335,1
77183,7016699,0,1,2625,295,2
41978,7118419,2,2,6335,272,1
116654,6888627,2,2,5045,322,1
24772,7126380,1,1,3500,271,1
27667,7089739,1,1,5000,278,1
91403,6913337,1,1,2500,318,2
6332,7134012,2,1,2500,269,1
112311,6925348,2,1,7500,314,1
45002,7027738,0,1,3500,292,1
40661,7121287,1,1,2800,272,2
26751,7134951,1,1,3350,269,1
48248,7043557,4,4,10000,290,1
78654,7023677,1,1,3625,293,1
64801,6977883,1,1,2650,303,1
322,7174183,3,1,4600,263,1
38233,7101074,2,2,4900,276,1
87435,6844150,1,1,1450,332,3
104957,6821058,1,1,4695,336,2
23819,7198997,4,1,4495,257,1
80428,6989018,2,1,3550,300,1
94031,6881922,1,1,3000,324,1
98104,6925440,0,1,1763,314,3
82166,6970870,2,1,3950,305,2
57781,7022974,3,2,3200,293,1
53079,6974435,1,2,4690,304,1
47074,6974108,2,1,2400,304,1
43454,6974247,3,2,4000,304,2
57163,6979996,1,1,3150,303,2
6424,7113427,1,1,2700,274,1
21373,7110821,2,1,3400,275,2
99896,6846205,2,1,2100,331,1
79989,6973951,1,1,2200,304,1
88689,6891550,1,1,2725,321,1
58127,7014009,1,1,3800,296,1
81756,6967522,0,1,2500,305,1
89031,6898288,1,1,3450,320,1
22288,7139175,3,1,2800,268,2
91013,6865263,0,1,1500,327,1
88470,6906230,1,1,2895,319,2
101556,6938445,1,1,3450,312,1
112758,6836030,1,1,3120,333,1
71019,7026852,0,1,1525,292,1
46137,6968813,1,1,2695,305,1
75854,7052478,3,2,5570,288,1
99482,6826507,1,1,4425,335,1
117074,6889232,2,2,5500,322,1
61480,6962477,2,1,3000,306,1
31550,7142677,2,1,2745,268,2
43101,7137384,0,1,2600,269,2
49453,7049829,2,1,2950,289,2
6873,7145561,1,1,3505,267,1
116203,6895467,4,3,14000,321,1
119148,6941703,2,2,3895,311,2
15377,7231851,2,1,2800,250,1
11500,7192928,1,1,3450,258,1
62367,7035856,1,2,4495,291,1
110335,6918197,0,1,3000,316,1
85079,6824218,1,1,2679,335,1
5987,7213381,1,1,3195,254,1
48583,7045334,1,1,2600,290,1
31313,7092876,2,2,6595,278,1
107281,6850127,2,2,5100,331,2
65124,7044303,4,2,4690,290,1
69295,7063761,5,2,6500,285,1
122083,6930355,1,1,4400,313,1
85239,6826829,2,2,5000,335,1
73922,7027901,0,1,3195,292,1
115189,6812234,1,1,3495,338,1
33007,7105697,1,1,2225,276,2
113075,6851952,1,1,2950,330,1
95311,6929084,3,1,4595,313,1
123566,6880556,1,1,2875,324,1
69639,7078628,3,3,15000,282,1
82802,6882322,0,1,2300,324,2
46602,6959858,4,1,4900,307,1
56209,6998290,0,1,3375,298,1
55767,7016184,3,2,4500,295,1
63163,7009636,3,1,6195,296,1
85508,6888703,2,1,3050,322,2
32816,7116291,0,1,1800,273,3
36083,7191116,0,1,2775,258,1
30393,7104932,1,1,3250,276,1
105994,6925625,0,1,4900,314,1
50178,6955091,2,1,4275,307,1
106901,6908383,0,1,2490,319,1
27651,7137064,2,1,2900,269,1
119643,6899539,1,1,2350,320,1
536,7201340,0,1,1900,257,2
121710,6903566,1,1,4293,319,1
33922,7123156,3,1,4000,271,1
29322,7192878,0,1,2299,258,1
13133,7132219,4,2,5950,270,2
92613,6892875,3,2,3900,321,2
103820,6934899,1,1,2450,312,1
85381,6876868,2,2,4700,325,1
123429,6947667,1,1,3150,310,1
67283,7031917,3,2,6500,292,1
50849,7019190,5,2,6500,294,1
67288,6971576,1,1,2200,305,2
95569,6918939,0,1,2650,316,1
29614,7110334,4,2,5950,275,2
1385,7138245,3,3,7195,268,1
62262,7045490,2,2,5295,289,1
55436,7068518,2,1,4595,284,1
107389,6872902,3,1,3600,326,1
65256,6997924,3,2,5350,299,2
70514,6953930,2,1,2100,308,2
92825,6862809,2,2,3400,328,2
74458,6989636,2,1,3000,300,1
74473,7062391,1,1,4720,285,1
56233,7079918,2,1,2600,282,2
74251,6974764,1,1,2475,304,1
11600,7230041,1,1,4100,250,2
56408,7072584,2,1,3400,284,1
69091,7067274,2,1,2995,285,3
27522,7171987,1,1,3000,263,1
92795,6907542,3,3,5900,319,1
78931,6973164,2,1,2200,304,2
3562,7145022,3,2,6250,267,1
98475,6874716,2,1,4300,325,1
119519,6942224,0,1,2750,311,1
46848,6992231,3,1,4495,300,1
123109,6826478,1,1,3500,335,1
8279,7182429,0,1,2300,259,1
76092,7019216,3,1,3950,294,1
28446,7111757,3,2,7150,274,1
24927,7202245,3,1,2700,256,1
55927,6976571,1,1,4000,304,2
115646,6839866,0,1,1325,333,2
11814,7228735,3,1,3750,250,1
26076,7131087,2,1,3500,270,1
104935,6915784,0,1,2300,317,2
1290,7091023,1,1,2800,278,1
105906,6847859,0,1,1950,331,1
109924,6912488,0,1,2820,318,1
116496,6818550,1,1,3900,337,1
112767,6893575,0,1,2950,321,1
95879,6919240,2,1,3450,316,1
100869,6861074,1,1,3312,328,2
27341,7185919,3,1,4595,259,1
113185,6888023,2,2,7500,323,2
69243,6994735,0,1,2425,299,2
3159,7104828,3,2,4675,276,3
120945,6936331,3,3,30000,312,1
105516,6847669,1,1,4212,331,1
71187,6977756,3,1,2000,303,2
33157,7097575,1,1,4160,277,1
89444,6838048,1,3,4950,333,1
108327,6813484,1,1,4500,338,1
95438,6812824,1,1,3100,338,2
6391,7192832,2,1,2371,258,1
22345,7178550,2,1,1787,262,3
55957,7037893,2,1,3350,291,1
70828,6958404,2,1,3400,307,2
58547,7025276,2,2,4395,293,1
77942,7050691,1,1,2849,289,2
96850,6918252,0,1,2550,316,1
113318,6872759,0,1,2550,326,1
64008,7049605,1,1,3700,289,1
25411,7110394,1,1,2600,275,1
105448,6893928,0,1,2695,321,1
117817,6887401,1,1,2950,323,1
98961,6895664,2,1,3000,321,2
29590,7140710,2,2,3300,268,1
34105,7209657,3,2,3700,255,3
80315,6986397,3,2,4500,301,2
82683,6989916,0,1,2600,300,1
101361,6929729,3,1,2000,313,2
49096,7047963,2,2,5749,289,1
13230,7172987,1,1,2850,263,2
68745,7011511,0,1,2295,296,1
119536,6813437,1,1,3795,338,1
61773,7033683,0,1,2870,292,1
122108,6861659,2,1,3595,328,1
